,h3_code,total_poi,station_count,Eat_and_Drink,Going_Out-Entertainment,Sights_and_Museums,Transport,Accommodations,Shopping,Business_and_Services,Facilities,Areas_and_Buildings,h3_area,is_station
27640,89196953667ffff,30,0,0,3,1,0,0,3,15,8,0,High-area,False
27670,891969c9d47ffff,50,1,1,0,0,3,0,16,20,10,0,High-area,True
27720,89196952553ffff,95,3,2,1,0,0,1,2,80,9,0,High-area,True
27815,891969c8a23ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
27816,891968249bbffff,59,1,1,0,0,1,4,7,37,9,0,High-area,True
27875,8919682696fffff,60,1,8,0,0,3,0,25,19,5,0,High-area,True
27935,891969c9163ffff,37,2,0,0,0,0,1,7,25,4,0,High-area,True
27972,891969c8a47ffff,13,2,0,0,0,0,0,2,10,0,1,Low-area,True
27985,8919695265bffff,98,1,32,23,2,0,4,15,17,5,0,High-area,True
28083,891969535cbffff,99,0,1,2,1,0,2,6,67,20,0,High-area,False
28182,89196824c27ffff,13,0,0,0,0,0,0,1,8,4,0,Low-area,False
28195,8919695261bffff,91,3,17,3,6,1,8,10,42,4,0,High-area,True
28286,8919695234fffff,5,1,0,0,0,0,0,0,3,2,0,Low-area,True
28291,89196953297ffff,80,3,7,0,2,1,0,39,26,5,0,High-area,True
28371,891969520dbffff,83,3,8,1,0,1,1,34,32,6,0,High-area,True
28454,89196826c0fffff,2,2,0,0,0,0,0,0,2,0,0,Low-area,True
28456,89196826883ffff,28,0,1,0,0,0,0,5,22,0,0,Low-area,False
28484,8919695360fffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
28487,89196950447ffff,61,2,0,0,3,1,0,5,44,8,0,High-area,True
28548,89196953393ffff,48,3,0,2,2,0,1,11,28,4,0,High-area,True
28596,891969c990fffff,87,1,3,1,0,1,1,5,63,13,0,High-area,True
28683,8919695048fffff,9,0,4,1,1,0,0,1,2,0,0,Low-area,False
28692,89196824c0bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
28694,8919695354bffff,88,3,10,3,1,0,2,24,39,9,0,High-area,True
28782,89196826a47ffff,3,0,0,0,0,1,0,1,1,0,0,Low-area,False
28785,89196950413ffff,29,3,0,0,0,0,0,2,24,3,0,Low-area,True
28814,8919695328bffff,11,0,1,0,1,1,0,0,7,1,0,Low-area,False
28825,8919682689bffff,11,0,1,0,0,0,0,0,9,0,1,Low-area,False
28836,89196953413ffff,80,2,12,3,1,0,4,19,34,7,0,High-area,True
28916,89196826aa3ffff,5,2,0,0,0,0,0,0,5,0,0,Low-area,True
28921,891969cd64bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
28923,891969c9373ffff,15,1,0,0,0,0,0,7,8,0,0,Low-area,True
28938,8919695347bffff,85,4,5,3,2,1,3,13,50,8,0,High-area,True
29023,89196826a27ffff,7,0,0,0,0,0,0,4,3,0,0,Low-area,False
29030,8919695368fffff,42,0,1,0,4,0,0,9,19,9,0,High-area,False
29072,89196826b4bffff,35,2,1,0,0,0,1,7,23,3,0,High-area,True
29107,891969caba3ffff,1,0,0,1,0,0,0,0,0,0,0,Low-area,False
29108,89196826bb7ffff,51,2,2,2,1,2,1,9,30,4,0,High-area,True
29159,891969c9b4bffff,86,3,5,0,2,0,5,9,53,12,0,High-area,True
29245,89196824dd3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
29246,89196824c87ffff,11,0,1,1,0,0,0,0,4,5,0,Low-area,False
29257,891969c9ac7ffff,62,9,3,2,0,0,0,16,41,0,0,High-area,True
29319,891969c9d1bffff,36,2,2,1,0,3,0,8,19,3,0,High-area,True
29355,891969c9d4fffff,10,1,0,0,1,0,1,0,8,0,0,Low-area,True
29365,89196953657ffff,12,0,1,2,1,0,2,1,1,4,0,Low-area,False
29377,891969c9a57ffff,75,0,3,3,0,0,0,28,40,1,0,High-area,False
29452,891968245c3ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
29453,8919695350bffff,89,2,1,2,1,0,1,15,47,22,0,High-area,True
29542,891969c9babffff,99,0,21,13,9,0,7,14,31,4,0,High-area,False
29641,891969c98a3ffff,20,1,3,1,0,1,4,2,7,2,0,Low-area,True
29661,891969c8b27ffff,40,4,0,2,0,2,1,5,27,3,0,High-area,True
29701,89196953163ffff,63,1,2,0,0,0,0,5,43,13,0,High-area,True
29764,891969c9d27ffff,61,1,0,1,1,3,0,22,27,7,0,High-area,True
29825,891968248a3ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
29826,89196824d33ffff,37,2,3,1,0,1,1,14,13,4,0,High-area,True
29863,891969c8813ffff,19,0,0,0,1,1,1,5,11,0,0,Low-area,False
29882,89196952673ffff,85,1,2,4,0,0,1,15,57,5,1,High-area,True
29967,89196826bd3ffff,10,0,1,0,0,0,0,9,0,0,0,Low-area,False
29977,891969c9a53ffff,35,0,0,0,1,0,0,11,23,0,0,High-area,False
30012,891969c916bffff,56,2,0,1,0,4,1,12,33,5,0,High-area,True
30068,891969532c3ffff,59,1,4,3,0,2,1,7,28,14,0,High-area,True
30127,891969c9967ffff,49,1,0,4,1,0,1,5,34,4,0,High-area,True
30176,89196952223ffff,16,2,2,0,0,0,0,1,10,3,0,Low-area,True
30192,89196953423ffff,80,2,2,5,0,0,0,16,45,12,0,High-area,True
30272,891969c9e13ffff,53,3,4,2,0,0,2,17,20,8,0,High-area,True
30325,891969c99cfffff,74,2,4,3,1,2,0,11,47,6,0,High-area,True
30399,89196826d33ffff,4,0,0,0,0,0,1,0,3,0,0,Low-area,False
30403,891969c9d3bffff,81,2,5,4,0,2,0,23,40,7,0,High-area,True
30484,89196950453ffff,37,1,2,0,0,0,1,6,21,7,0,High-area,True
30521,891969c9e17ffff,63,2,3,3,0,1,0,25,26,5,0,High-area,True
30584,891969532a3ffff,42,0,9,1,0,1,0,5,17,9,0,High-area,False
30626,89196826abbffff,3,1,2,0,0,0,0,0,1,0,0,Low-area,True
30629,89196824993ffff,27,2,0,2,0,1,0,3,19,2,0,Low-area,True
30656,891969c8ad3ffff,33,2,0,1,0,1,0,7,18,6,0,High-area,True
30689,89196826847ffff,3,0,0,1,0,0,0,0,2,0,0,Low-area,False
30692,8919682456bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
30693,89196952027ffff,28,1,1,0,1,4,0,7,14,1,0,Low-area,True
30721,891969533dbffff,45,1,0,0,0,2,0,7,32,4,0,High-area,True
30766,891969c9a73ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
30767,8919695268fffff,93,0,2,4,2,0,1,3,75,6,0,High-area,False
30860,891969534d7ffff,55,3,3,2,1,2,0,10,27,10,0,High-area,True
30915,8919695300bffff,96,3,9,1,0,1,1,50,30,3,1,High-area,True
31011,89196953647ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
31012,891969c88abffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
31013,8919695303bffff,77,7,6,5,2,0,2,13,45,4,0,High-area,True
31090,891968241dbffff,6,0,1,0,0,0,0,1,3,1,0,Low-area,False
31096,89196952277ffff,59,4,4,4,3,0,1,2,38,7,0,High-area,True
31155,8919695207bffff,44,2,1,1,0,3,0,10,27,2,0,High-area,True
31199,8919695344bffff,34,1,6,1,0,1,1,6,15,4,0,High-area,True
31233,891969cd64fffff,4,0,0,1,0,0,0,0,3,0,0,Low-area,False
31237,891969c9ba3ffff,97,1,6,10,4,0,4,11,56,6,0,High-area,True
31334,891969c8b73ffff,3,0,0,0,0,0,0,0,1,2,0,Low-area,False
31337,8919682686bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
31338,89196824187ffff,15,0,0,0,0,0,0,1,14,0,0,Low-area,False
31353,8919695304fffff,51,1,1,2,1,2,0,3,35,7,0,High-area,True
31404,89196952253ffff,86,3,4,1,1,1,1,14,54,10,0,High-area,True
31490,891969c9abbffff,11,2,2,0,0,0,1,0,8,0,0,Low-area,True
31501,8919695325bffff,91,4,4,0,0,1,0,25,54,7,0,High-area,True
31592,8919682456fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
31593,891969522c3ffff,87,1,10,4,0,0,4,21,39,9,0,High-area,True
31680,89196952427ffff,5,0,0,1,0,0,1,1,1,1,0,Low-area,False
31685,89196953143ffff,52,4,2,1,0,0,0,3,27,19,0,High-area,True
31737,89196952003ffff,38,3,0,0,0,0,1,10,22,5,0,High-area,True
31775,891969536a3ffff,68,3,1,2,4,6,0,8,37,10,0,High-area,True
31843,891969c9b9bffff,22,1,0,1,1,0,2,2,13,3,0,Low-area,True
31865,89196952213ffff,80,3,1,1,1,1,2,11,52,11,0,High-area,True
31945,891969c98b7ffff,28,2,0,0,0,0,3,1,22,2,0,Low-area,True
31973,891969c893bffff,2,0,1,0,0,0,0,0,0,0,1,Low-area,False
31975,89196952473ffff,88,3,9,9,0,1,2,23,41,3,0,High-area,True
32063,891969c9b83ffff,87,1,10,15,10,1,4,3,38,6,0,High-area,True
32150,89196826d8fffff,8,1,0,0,0,0,0,1,7,0,0,Low-area,True
32158,891969c8a87ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
32159,8919695306bffff,45,2,2,1,1,4,2,9,22,4,0,High-area,True
32204,89196953467ffff,81,0,12,4,1,1,0,32,26,5,0,High-area,False
32285,8919695258bffff,7,0,0,0,1,0,0,0,5,1,0,Low-area,False
32292,8919682692bffff,40,2,0,2,0,4,1,8,20,5,0,High-area,True
32332,89196950487ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
32334,891969c8c47ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
32335,89196824d07ffff,52,1,5,3,0,2,2,16,20,4,0,High-area,True
32387,891969c98cbffff,49,0,2,2,1,2,1,15,23,3,0,High-area,False
32436,891968249d3ffff,49,3,0,1,0,1,0,14,29,4,0,High-area,True
32485,89196953483ffff,76,0,2,2,1,0,1,10,53,7,0,High-area,False
32561,89196826943ffff,13,2,0,0,0,0,0,1,9,3,0,Low-area,True
32574,891969c8e7bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
32575,89196826c67ffff,4,0,0,0,0,1,0,0,3,0,0,Low-area,False
32579,89196952693ffff,90,2,3,7,3,1,3,8,48,17,0,High-area,True
32669,8919682686fffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
32670,891969c9ea7ffff,47,3,0,0,0,3,1,5,29,9,0,High-area,True
32717,891969533cbffff,75,9,4,2,0,2,1,6,58,1,1,High-area,True
32792,89196824d77ffff,41,2,0,1,2,4,0,4,26,4,0,High-area,True
32833,891969c9b43ffff,92,2,3,4,5,0,4,29,40,7,0,High-area,True
32925,89196953197ffff,69,4,0,1,1,1,1,1,50,14,0,High-area,True
32994,89196952403ffff,42,5,2,0,1,0,2,5,30,2,0,High-area,True
33036,89196952483ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
33037,891969514c3ffff,27,0,1,2,0,0,0,6,16,2,0,Low-area,False
33064,89196826917ffff,30,1,1,2,1,0,1,1,20,3,1,High-area,True
33094,89196826a13ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
33095,891969524b3ffff,27,0,3,6,0,0,1,4,10,3,0,Low-area,False
33122,891969534a7ffff,84,4,6,3,2,0,4,12,46,11,0,High-area,True
33206,891969c9c4bffff,4,0,0,0,0,0,0,2,2,0,0,Low-area,False
33210,891969c812bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
33211,891969c99afffff,92,0,3,5,0,2,0,10,60,12,0,High-area,False
33303,891969525c3ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
