,h3_code,total_poi,station_count,Eat_and_Drink,Going_Out-Entertainment,Sights_and_Museums,Transport,Accommodations,Shopping,Business_and_Services,Facilities,Areas_and_Buildings,h3_area,is_station
6977,891e805209bffff,13,0,0,1,0,0,1,2,9,0,0,Low-area,False
6990,891e8050ec3ffff,48,0,6,1,1,3,3,12,15,7,0,High-area,False
7038,891e80ca04bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
7039,891e80521c7ffff,8,0,0,0,0,1,1,0,5,1,0,Low-area,False
7047,891e805068fffff,22,0,1,0,0,0,0,10,9,2,0,Low-area,False
7069,891e805090fffff,34,0,0,1,0,0,0,11,18,4,0,High-area,False
7103,891e805284fffff,83,0,9,4,2,1,5,27,27,8,0,High-area,False
7186,891e805524bffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
7187,891e8051d97ffff,98,0,12,4,1,0,2,33,36,10,0,High-area,False
7285,891e8050a47ffff,15,0,1,1,0,2,0,2,8,1,0,Low-area,False
7300,891e8056253ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
7301,891e8056a47ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
7302,891e8052d37ffff,84,0,7,3,0,2,4,28,29,11,0,High-area,False
7386,891e805a58fffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
7389,891e805193bffff,65,0,1,2,0,3,0,16,33,10,0,High-area,False
7454,891e80572b7ffff,4,0,0,0,1,0,0,0,1,2,0,Low-area,False
7458,891e8052da3ffff,81,0,9,1,0,4,0,42,19,6,0,High-area,False
7539,891e80c83a3ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
7541,891e80559b3ffff,3,0,0,0,0,2,0,0,1,0,0,Low-area,False
7544,891e80504abffff,96,0,10,5,1,1,5,33,31,10,0,High-area,False
7640,891e80cf327ffff,6,0,0,0,0,6,0,0,0,0,0,Low-area,False
7646,891e80c8e23ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
7647,891e805326fffff,11,0,1,0,0,2,0,2,6,0,0,Low-area,False
7658,891e8050a0bffff,5,0,0,0,0,0,0,0,4,1,0,Low-area,False
7663,891e805a3c7ffff,42,0,3,0,1,0,1,19,14,4,0,High-area,False
7705,891e8050c17ffff,95,0,18,5,1,1,13,21,29,7,0,High-area,False
7800,891e805b18fffff,60,0,14,3,12,2,1,10,14,4,0,High-area,False
7860,891e80529cfffff,52,0,0,4,0,0,3,10,32,3,0,High-area,False
7912,891e80521b7ffff,96,0,3,0,2,2,0,20,53,16,0,High-area,False
8008,891e805507bffff,16,0,2,0,0,0,0,4,9,1,0,Low-area,False
8024,891e8626877ffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
8026,891e8042567ffff,7,0,2,0,1,0,2,1,1,0,0,Low-area,False
8033,891e8053187ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
8035,891e80cda17ffff,13,0,1,1,0,0,0,2,4,5,0,Low-area,False
8048,891e8050b3bffff,74,0,10,0,1,4,3,19,32,5,0,High-area,False
8122,891e805522fffff,18,0,1,0,0,1,0,7,8,1,0,Low-area,False
8140,891e805ad4bffff,7,0,0,0,0,0,0,0,5,2,0,Low-area,False
8147,891e80535b3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
8148,891e8050637ffff,59,0,4,2,1,0,1,20,26,5,0,High-area,False
8207,891e8050827ffff,37,0,4,0,0,1,0,7,23,2,0,High-area,False
8244,891e805249bffff,53,0,6,3,0,2,2,18,16,6,0,High-area,False
8297,891e8055467ffff,16,0,0,0,0,1,0,5,10,0,0,Low-area,False
8313,891e8050e87ffff,14,0,2,0,0,2,0,5,4,1,0,Low-area,False
8327,891e80556cbffff,2,0,1,0,0,0,0,1,0,0,0,Low-area,False
8329,891e805219bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
8331,891e80cd27bffff,22,0,3,0,0,0,2,4,12,1,0,Low-area,False
8353,891e80423cfffff,4,0,0,0,0,1,0,2,1,0,0,Low-area,False
8357,891e8042c1bffff,13,0,0,0,0,1,1,1,9,1,0,Low-area,False
8370,891e8052e37ffff,96,0,5,0,0,3,2,35,38,13,0,High-area,False
8466,891e805280bffff,96,0,15,5,1,1,5,25,32,12,0,High-area,False
8562,891e8057323ffff,19,0,1,0,1,0,0,11,6,0,0,Low-area,False
8581,891e8040093ffff,6,0,0,0,0,0,0,3,2,1,0,Low-area,False
8587,891e805b667ffff,4,0,0,0,1,1,0,1,1,0,0,Low-area,False
8591,891e8057123ffff,8,0,0,0,0,0,0,7,1,0,0,Low-area,False
8599,891e804359bffff,19,0,7,2,0,0,0,4,5,1,0,Low-area,False
8618,891e8056e77ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
8619,891e8042667ffff,3,0,0,0,0,1,1,0,1,0,0,Low-area,False
8622,891e8055c37ffff,13,0,1,2,0,0,2,3,5,0,0,Low-area,False
8635,891e80545bbffff,5,0,0,0,0,0,0,2,3,0,0,Low-area,False
8640,891e80426b7ffff,2,0,0,0,0,1,0,0,0,1,0,Low-area,False
8642,891e80cda0fffff,96,0,9,3,1,1,0,38,37,7,0,High-area,False
8738,891e80c9833ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
8739,891e8050eb3ffff,6,0,1,0,3,1,0,0,1,0,0,Low-area,False
8745,891e80cc2c3ffff,44,0,1,0,0,2,1,11,24,5,0,High-area,False
8789,891e8052da7ffff,45,0,1,2,0,2,0,18,19,3,0,High-area,False
8834,891e8052693ffff,60,0,6,1,0,4,0,18,24,7,0,High-area,False
8894,891e80554dbffff,13,0,1,0,0,1,0,3,8,0,0,Low-area,False
8907,891e8040217ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
8909,891e8051677ffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
8911,891e8057477ffff,12,0,0,0,0,0,1,4,5,2,0,Low-area,False
8923,891e805a22bffff,7,0,0,0,1,2,0,0,2,1,1,Low-area,False
8930,891e8055417ffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
8935,891e80cf367ffff,7,0,1,0,0,1,0,3,0,2,0,Low-area,False
8942,891e8057597ffff,21,0,3,0,0,0,1,8,9,0,0,Low-area,False
8963,891e805727bffff,96,0,13,4,0,2,1,45,25,6,0,High-area,False
9059,891e80555dbffff,21,0,1,1,0,2,0,4,9,4,0,Low-area,False
9080,891e8052c37ffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
9084,891e80586b3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
9085,891e805b33bffff,38,0,1,1,0,0,0,8,22,6,0,High-area,False
9123,891e8052383ffff,28,0,2,0,2,1,1,2,15,5,0,Low-area,False
9151,891e8040303ffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
9154,891e8052277ffff,53,0,9,1,0,3,1,13,21,5,0,High-area,False
9207,891e80553afffff,20,0,3,3,0,1,0,3,7,3,0,Low-area,False
9227,891e8052ab7ffff,98,0,21,4,2,1,3,36,23,8,0,High-area,False
9325,891e805b04bffff,12,0,2,0,1,1,1,2,5,0,0,Low-area,False
9337,891e805299bffff,97,0,12,8,0,3,4,32,32,6,0,High-area,False
9434,891e80cc643ffff,9,0,0,1,0,0,0,5,2,1,0,Low-area,False
9443,891e8050e67ffff,28,0,0,0,0,2,0,8,14,4,0,Low-area,False
9471,891e80c80a3ffff,6,0,0,0,0,0,0,4,2,0,0,Low-area,False
9477,891e8043423ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
9478,891e80cc463ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
9479,891e8040edbffff,2,0,1,1,0,0,0,0,0,0,0,Low-area,False
9481,891e80cb2a7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
9482,891e8041313ffff,2,0,2,0,0,0,0,0,0,0,0,Low-area,False
9484,891e80cde87ffff,3,0,0,0,0,1,0,0,1,1,0,Low-area,False
9487,891e805336fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
9488,891e805322bffff,16,0,0,1,0,1,1,2,10,1,0,Low-area,False
9504,891e805826bffff,11,0,4,3,0,1,1,0,0,2,0,Low-area,False
9515,891e8054e57ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
9517,891e80cd543ffff,23,0,0,1,1,0,0,7,11,3,0,Low-area,False
9540,891e80501a3ffff,25,0,7,1,5,0,0,6,4,2,0,Low-area,False
9565,891e805239bffff,8,0,0,1,0,0,0,1,6,0,0,Low-area,False
9573,891e800b643ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
9574,891e8043093ffff,6,0,1,0,0,0,0,4,0,1,0,Low-area,False
9580,891e805728fffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
9583,891e80ca36fffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
9584,891e80503d7ffff,6,1,0,0,0,2,1,0,3,0,0,Low-area,True
9590,891e8052eb7ffff,48,0,14,2,2,1,1,8,8,12,0,High-area,False
9638,891e80cd077ffff,11,0,0,0,0,1,0,2,8,0,0,Low-area,False
9649,891e8052db3ffff,32,0,2,1,0,4,0,6,14,5,0,High-area,False
9681,891e80c8bdbffff,10,0,0,0,0,0,0,3,6,1,0,Low-area,False
9691,891e80cd68fffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
9692,891e80c8b77ffff,12,0,0,0,0,1,0,5,4,2,0,Low-area,False
9704,891e80504a7ffff,98,0,6,1,0,2,16,13,51,9,0,High-area,False
9802,891e805536bffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
9805,891e80cc363ffff,2,0,0,0,0,0,1,1,0,0,0,Low-area,False
9807,891e8058943ffff,11,0,0,1,0,0,0,10,0,0,0,Low-area,False
9818,891e8051d4fffff,32,2,6,6,5,2,0,0,11,2,0,High-area,True
9850,891e805b1bbffff,4,0,0,0,0,1,1,0,2,0,0,Low-area,False
9854,891e8054213ffff,4,0,0,0,0,1,0,1,2,0,0,Low-area,False
9858,891e8053487ffff,6,0,0,1,0,2,1,0,2,0,0,Low-area,False
9864,891e80cdb57ffff,13,0,1,0,0,0,0,2,5,5,0,Low-area,False
9877,891e8052c8bffff,3,0,1,0,0,1,0,0,1,0,0,Low-area,False
9880,891e8057453ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
9881,891e8054307ffff,6,0,0,0,0,0,0,2,4,0,0,Low-area,False
9887,891e8054393ffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
9890,891e805639bffff,26,0,3,1,0,0,0,9,11,2,0,Low-area,False
9916,891e8043583ffff,1,0,0,1,0,0,0,0,0,0,0,Low-area,False
9917,891e8051a93ffff,53,0,3,2,1,1,0,24,16,6,0,High-area,False
9970,891e8054323ffff,8,0,0,0,0,0,0,4,4,0,0,Low-area,False
9978,891e8050a63ffff,8,0,0,0,0,0,0,0,6,2,0,Low-area,False
9986,891e80cda3bffff,61,0,5,0,0,1,2,22,31,0,0,High-area,False
10047,891e8042453ffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
10050,891e8054337ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
10052,891e8050d93ffff,72,0,7,6,1,2,0,25,20,11,0,High-area,False
10124,891e8055213ffff,16,0,1,1,0,1,0,8,2,3,0,Low-area,False
10140,891e80430d3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
10141,891e80cddcbffff,4,0,0,0,1,0,0,2,1,0,0,Low-area,False
10145,891e80551d7ffff,24,0,1,1,0,1,0,6,12,3,0,Low-area,False
10169,891e80c8cd7ffff,5,0,1,0,0,1,0,0,3,0,0,Low-area,False
10174,891e8050c0fffff,96,0,6,3,1,0,13,18,33,22,0,High-area,False
10270,891e8052123ffff,99,0,30,9,0,1,1,30,25,3,0,High-area,False
10369,891e8052e0bffff,58,0,7,3,5,3,2,4,26,8,0,High-area,False
10427,891e80571cfffff,18,0,1,0,1,0,1,5,9,1,0,Low-area,False
10445,891e80501dbffff,85,1,6,4,2,2,4,32,27,8,0,High-area,True
10530,891e805224fffff,14,0,0,1,0,2,0,7,2,2,0,Low-area,False
10544,891e80cd187ffff,9,0,1,1,0,0,0,4,3,0,0,Low-area,False
10553,891e80501d7ffff,93,0,17,6,4,1,12,26,22,5,0,High-area,False
10646,891e805b36fffff,10,0,5,1,1,2,0,0,1,0,0,Low-area,False
10656,891e8054ecfffff,7,0,0,0,0,0,0,3,4,0,0,Low-area,False
10663,891e80c9b63ffff,9,0,0,0,0,0,0,1,8,0,0,Low-area,False
10672,891e8050d4fffff,90,0,7,1,1,0,0,28,43,10,0,High-area,False
10762,891e80541c7ffff,6,0,0,0,0,0,0,2,3,1,0,Low-area,False
10768,891e8052a77ffff,98,0,14,1,6,3,21,28,21,4,0,High-area,False
10866,891e80525b3ffff,47,0,2,2,0,0,0,13,28,2,0,High-area,False
10913,891e8051973ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
10915,891e8055533ffff,19,0,0,0,0,0,0,6,12,1,0,Low-area,False
10934,891e80573a7ffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
10937,891e805aea7ffff,15,0,3,0,0,0,0,10,2,0,0,Low-area,False
10952,891e8043247ffff,5,0,1,0,0,0,0,0,4,0,0,Low-area,False
10957,891e80412c7ffff,4,0,0,1,0,1,1,0,1,0,0,Low-area,False
10961,891e8041827ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
10962,891e805568fffff,99,0,7,0,0,3,1,73,11,4,0,High-area,False
11061,891e80c998fffff,8,0,0,0,0,1,0,1,6,0,0,Low-area,False
11069,891e80cf357ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
11070,891e80cea57ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
11071,891e8052203ffff,14,0,0,1,0,2,0,3,5,3,0,Low-area,False
11085,891e80c9e73ffff,7,0,2,0,0,0,0,2,3,0,0,Low-area,False
11092,891e80c8b23ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
11093,891e80583b7ffff,3,0,0,0,0,1,0,1,0,1,0,Low-area,False
11096,891e805427bffff,59,0,2,2,1,1,0,28,20,5,0,High-area,False
11155,891e8042c13ffff,29,0,6,0,0,0,0,10,7,5,1,Low-area,False
11184,891e80502b7ffff,96,1,4,2,2,1,2,30,43,12,0,High-area,True
11280,891e8058013ffff,4,0,0,0,0,0,1,0,3,0,0,Low-area,False
11284,891e805438bffff,5,0,1,0,0,0,0,1,3,0,0,Low-area,False
11289,891e8043627ffff,5,0,0,0,0,1,0,0,4,0,0,Low-area,False
11294,891e8055197ffff,25,0,2,1,0,4,0,2,12,4,0,Low-area,False
11319,891e8052e7bffff,93,0,8,5,2,0,8,7,45,18,0,High-area,False
11412,891e8050337ffff,30,0,9,3,0,1,0,6,5,6,0,High-area,False
11442,891e805704fffff,15,0,0,0,0,1,0,13,1,0,0,Low-area,False
11457,891e80533bbffff,4,0,0,0,0,0,0,0,3,1,0,Low-area,False
11461,891e8055067ffff,23,0,2,1,0,1,0,12,6,1,0,Low-area,False
11484,891e80cdb03ffff,4,0,0,0,0,0,1,0,1,2,0,Low-area,False
11488,891e8050bc3ffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
11490,891e80575abffff,18,0,2,0,0,1,1,5,9,0,0,Low-area,False
11508,891e80c8cc7ffff,4,0,0,0,0,1,0,1,2,0,0,Low-area,False
11512,891e805547bffff,28,0,3,1,0,1,0,3,19,1,0,Low-area,False
11540,891e805a417ffff,11,0,1,0,0,1,0,4,4,1,0,Low-area,False
11551,891e8052a73ffff,98,0,18,6,7,0,14,27,22,4,0,High-area,False
11649,891e8052d0bffff,7,0,0,0,0,1,0,2,2,2,0,Low-area,False
11656,891e8051d0fffff,97,0,10,0,1,3,0,20,56,7,0,High-area,False
11753,891e80c8eafffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
11754,891e8051383ffff,2,0,0,0,0,0,0,0,0,2,0,Low-area,False
11756,891e805702bffff,42,0,4,1,0,1,1,9,20,6,0,High-area,False
11798,891e8055ea7ffff,5,0,1,0,0,0,0,0,4,0,0,Low-area,False
11803,891e8052093ffff,4,0,0,0,1,0,0,1,2,0,0,Low-area,False
11807,891e80cc25bffff,20,0,1,0,0,1,0,6,11,1,0,Low-area,False
11827,891e805527bffff,10,0,0,0,0,3,0,2,5,0,0,Low-area,False
11837,891e80cae8fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
11838,891e8058333ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
11839,891e805556bffff,11,0,2,1,0,0,0,2,6,0,0,Low-area,False
11850,891e805b15bffff,13,0,4,2,0,1,0,1,3,2,0,Low-area,False
11863,891e8050247ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
11864,891e8055d17ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
11866,891e80552c7ffff,44,0,11,3,0,1,0,16,11,2,0,High-area,False
11910,891e805298fffff,56,0,8,2,4,2,2,15,16,7,0,High-area,False
11966,891e80556d3ffff,96,0,12,1,0,0,2,36,38,7,0,High-area,False
12062,891e80518bbffff,15,1,2,1,0,5,0,4,3,0,0,Low-area,True
12077,891e805aa5bffff,11,0,3,0,0,0,0,1,6,1,0,Low-area,False
12088,891e805b353ffff,97,1,41,3,0,0,11,23,16,3,0,High-area,True
12185,891e80c849bffff,4,0,0,0,1,1,0,0,2,0,0,Low-area,False
12189,891e8051db3ffff,99,0,6,2,2,2,1,24,49,13,0,High-area,False
12288,891e80cd0a3ffff,39,0,6,4,0,0,2,11,11,5,0,High-area,False
12327,891e80546cbffff,33,0,3,1,0,0,0,10,19,0,0,High-area,False
12360,891e805048fffff,29,0,0,0,2,2,4,6,14,1,0,Low-area,False
12389,891e80c946bffff,3,0,2,0,0,0,0,1,0,0,0,Low-area,False
12392,891e8055993ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
12394,891e805a517ffff,31,0,4,1,0,3,5,7,9,2,0,High-area,False
12425,891e80519bbffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
12427,891e805083bffff,65,0,3,1,1,0,1,14,38,7,0,High-area,False
12492,891e8052863ffff,98,0,7,6,4,0,1,18,48,14,0,High-area,False
12590,891e8055c93ffff,13,0,0,2,0,1,0,3,4,3,0,Low-area,False
12603,891e8052ab3ffff,98,1,8,4,2,2,2,33,42,5,0,High-area,True
12701,891e80c9ac7ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
12703,891e8051aabffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
12704,891e80551b3ffff,13,0,1,0,0,0,2,2,6,2,0,Low-area,False
12717,891e8052d33ffff,98,0,13,1,1,0,1,38,38,6,0,High-area,False
12815,891e8055c43ffff,11,0,0,0,0,0,0,5,5,1,0,Low-area,False
12826,891e805541bffff,63,0,5,1,3,1,1,27,19,6,0,High-area,False
12889,891e8055d9bffff,58,0,6,4,1,3,0,21,21,2,0,High-area,False
12947,891e80cdeafffff,6,0,3,1,0,0,0,0,1,1,0,Low-area,False
12953,891e80cdca3ffff,16,0,2,0,2,0,1,4,6,1,0,Low-area,False
12969,891e8054333ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
12970,891e805038bffff,3,0,0,0,0,0,0,0,0,3,0,Low-area,False
12973,891e80cd4c3ffff,3,0,0,2,0,0,0,0,1,0,0,Low-area,False
12976,891e80566cfffff,47,0,3,1,0,1,0,13,26,3,0,High-area,False
13023,891e805726bffff,70,0,5,1,1,3,2,14,40,4,0,High-area,False
13093,891e80562abffff,25,0,2,0,0,2,0,2,19,0,0,Low-area,False
13118,891e80cda97ffff,85,0,7,0,2,0,1,55,16,4,0,High-area,False
13203,891e8050397ffff,78,0,6,4,5,2,7,17,24,13,0,High-area,False
13281,891e80cd94bffff,21,0,3,0,0,3,0,4,9,2,0,Low-area,False
13302,891e8055537ffff,30,0,0,0,0,2,0,19,4,5,0,High-area,False
13332,891e80cd087ffff,24,0,2,0,0,1,0,9,12,0,0,Low-area,False
13356,891e8050403ffff,98,0,5,1,1,2,6,35,34,14,0,High-area,False
13454,891e8054087ffff,8,1,0,1,0,0,0,4,2,1,0,Low-area,True
13462,891e80531c7ffff,8,0,0,0,0,0,0,2,5,1,0,Low-area,False
13470,891e8042ddbffff,14,0,1,1,1,0,0,7,3,1,0,Low-area,False
13484,891e8057023ffff,16,0,1,1,0,2,0,4,7,1,0,Low-area,False
13500,891e8058397ffff,9,0,0,0,0,0,0,1,7,1,0,Low-area,False
13509,891e8051ad7ffff,63,0,8,0,0,3,0,25,22,5,0,High-area,False
13572,891e8051b2fffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
13574,891e80415cfffff,6,0,2,1,0,1,0,1,1,0,0,Low-area,False
13580,891e8042c83ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
13582,891e8055407ffff,19,0,0,0,0,0,1,6,7,5,0,Low-area,False
13601,891e80cda5bffff,90,0,9,3,2,1,1,31,38,5,0,High-area,False
13691,891e8051ca7ffff,91,0,2,2,0,0,1,36,46,4,0,High-area,False
13782,891e80cd267ffff,10,0,0,0,0,0,1,5,4,0,0,Low-area,False
13792,891e804032bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
13793,891e8059527ffff,22,0,6,2,2,3,2,0,5,2,0,Low-area,False
13815,891e8052c6bffff,41,0,3,1,2,2,3,4,14,12,0,High-area,False
13856,891e80cda87ffff,5,0,0,0,0,1,0,0,3,1,0,Low-area,False
13861,891e80c9b07ffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
13863,891e80533a7ffff,14,0,2,0,1,1,3,2,3,2,0,Low-area,False
13877,891e8042677ffff,5,0,0,0,0,0,0,4,1,0,0,Low-area,False
13882,891e8057463ffff,3,0,0,0,0,1,0,1,0,1,0,Low-area,False
13885,891e8053597ffff,10,0,0,0,1,1,0,3,5,0,0,Low-area,False
13895,891e8056277ffff,15,0,0,0,0,1,0,3,11,0,0,Low-area,False
13910,891e8050967ffff,99,0,9,5,0,1,2,46,29,7,0,High-area,False
14009,891e805189bffff,31,1,1,2,1,1,1,6,13,6,0,High-area,True
14040,891e8053203ffff,17,0,1,0,1,0,0,6,7,2,0,Low-area,False
14057,891e805213bffff,98,0,19,2,0,0,4,29,33,11,0,High-area,False
14155,891e80cd42bffff,11,0,0,0,0,4,1,2,4,0,0,Low-area,False
14166,891e8052187ffff,11,0,0,0,1,1,1,3,5,0,0,Low-area,False
14177,891e8053143ffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
14179,891e80554cbffff,33,0,2,2,1,2,0,10,12,4,0,High-area,False
14212,891e80cc2d7ffff,27,0,2,0,0,6,1,8,6,4,0,Low-area,False
14239,891e80c9d0fffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
14240,891e805515bffff,5,0,2,0,0,0,0,0,3,0,0,Low-area,False
14245,891e8052933ffff,30,0,3,0,0,1,1,9,13,3,0,High-area,False
14275,891e805562fffff,3,0,0,0,0,2,0,0,0,1,0,Low-area,False
14278,891e80504cfffff,14,0,2,1,1,0,1,5,3,1,0,Low-area,False
14292,891e80cd11bffff,75,0,2,0,1,5,0,25,36,6,0,High-area,False
14367,891e80576b7ffff,29,0,3,2,0,2,1,7,11,3,0,Low-area,False
14396,891e80cee6fffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
14397,891e80c13d3ffff,1,0,0,1,0,0,0,0,0,0,0,Low-area,False
14398,891e8054357ffff,10,0,1,1,0,1,0,3,4,0,0,Low-area,False
14408,891e8058093ffff,4,0,0,0,0,1,1,0,2,0,0,Low-area,False
14412,891e8050357ffff,76,0,7,3,2,1,0,12,38,13,0,High-area,False
14488,891e80cd437ffff,4,0,0,1,0,0,0,2,1,0,0,Low-area,False
14492,891e805b67bffff,5,0,0,0,1,0,0,0,2,2,0,Low-area,False
14497,891e80531afffff,20,0,2,0,0,0,1,2,8,7,0,Low-area,False
14517,891e80518a7ffff,20,0,1,3,0,1,2,2,6,5,0,Low-area,False
14537,891e80c9937ffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
14539,891e8051c97ffff,46,0,4,0,0,5,2,14,17,4,0,High-area,False
14585,891e8050957ffff,90,1,8,2,3,3,3,29,35,7,0,High-area,True
14675,891e80cd607ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
14677,891e80c8b37ffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
14681,891e8050667ffff,24,0,2,1,1,0,0,13,6,1,0,Low-area,False
14705,891e8050577ffff,55,0,4,3,9,2,9,10,13,5,0,High-area,False
14760,891e80529dbffff,60,0,6,2,0,1,2,14,27,8,0,High-area,False
14820,891e80562c3ffff,6,1,0,2,0,2,0,1,1,0,0,Low-area,True
14826,891e80c8c8fffff,5,0,1,0,0,0,0,1,2,1,0,Low-area,False
14831,891e8053387ffff,12,0,1,0,0,1,0,0,6,4,0,Low-area,False
14843,891e8057653ffff,4,0,0,1,0,0,0,1,2,0,0,Low-area,False
14847,891e8050c37ffff,91,0,6,4,1,1,4,19,44,12,0,High-area,False
14938,891e80584dbffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
14939,891e8052a13ffff,94,0,18,2,6,0,9,18,39,2,0,High-area,False
15033,891e805402fffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
15035,891e8051a6bffff,51,1,1,1,0,2,1,23,20,3,0,High-area,True
15086,891e8052483ffff,18,0,0,2,1,2,3,5,3,2,0,Low-area,False
15104,891e805b037ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
15105,891e8050bd3ffff,3,0,0,0,0,2,0,0,1,0,0,Low-area,False
15108,891e80566c3ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
15110,891e805467bffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
15112,891e8054547ffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
15117,891e8055d2fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
15118,891e8051c93ffff,38,0,1,1,1,2,1,10,19,3,0,High-area,False
15156,891e8054353ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
15157,891e805543bffff,95,0,8,0,0,3,1,49,23,11,0,High-area,False
15252,891e80576a7ffff,18,0,0,1,0,1,1,4,7,4,0,Low-area,False
15270,891e805b29bffff,11,1,3,0,1,0,0,6,1,0,0,Low-area,True
15281,891e80522a3ffff,45,0,6,0,1,3,1,9,21,4,0,High-area,False
15326,891e8058087ffff,5,0,0,0,0,1,0,1,2,1,0,Low-area,False
15331,891e80cf363ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
15332,891e80529a7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
15333,891e805715bffff,6,0,0,0,0,1,0,1,4,0,0,Low-area,False
15339,891e8042167ffff,5,0,1,0,0,0,0,2,2,0,0,Low-area,False
15344,891e805ae1bffff,15,0,0,0,0,1,0,4,10,0,0,Low-area,False
15359,891e805623bffff,14,0,2,0,0,1,0,7,4,0,0,Low-area,False
15373,891e8055d97ffff,2,0,0,1,0,0,0,0,1,0,0,Low-area,False
15375,891e8050087ffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
15378,891e8052a4bffff,80,0,16,5,13,5,5,14,18,4,0,High-area,False
15458,891e8050d53ffff,9,0,0,2,1,0,1,0,4,1,0,Low-area,False
15467,891e805238fffff,53,0,2,2,1,0,2,13,30,3,0,High-area,False
15520,891e80533b7ffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
15523,891e8055ccbffff,24,0,1,0,1,2,2,8,8,2,0,Low-area,False
15547,891e80cdc0bffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
